course_code,applies_from_admission_year,applies_to_admission_year,is_offered,is_required,category_override,subcategory_override,counting_policy,term_recommendation,prerequisites,corequisites,remarks,source_handbook_year
GS2006,2018,2020,TRUE,,,,,,,,course_type_raw=; department=; page=22,2020
MA4224,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA4225,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA4226,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA4227,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA4228,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 신소재공학과; page=60,2025
MA9102,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=연구; department=공과대학 신소재공학과; page=60,2025
MA9103,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=연구; department=공과대학 신소재공학과; page=60,2025
MC2100,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC2101,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC2102,2021,,TRUE,,,,,2025-2,,,course_type_raw=전공; department=공과대학 기계로봇공학과; page=61,2025
MC2103,2021,,TRUE,,,,,2025-2,,,course_type_raw=필수; department=공과대학 기계로봇공학과; page=61,2025
MC3106,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC3107,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC2201,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC2202,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC2203,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC2204,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC2205,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC3201,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC3202,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC3203,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC3204,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC3205,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC3206,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC3208,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC3211,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC3213,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC3214,2021,,FALSE,,,,,,,,course_type_raw=전공; department=공과대학 기계로봇공학과; page=61,2025
MC3215,2021,,TRUE,,,,,2025-1,,,course_type_raw=선택; department=공과대학 기계로봇공학과; page=61,2025
MC3216,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC3217,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC3218,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC3219,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC4202,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC4204,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC4205,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC4206,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC4208,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC4210,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC4212,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC4214,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC4215,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC4220,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC4221,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 기계로봇공학과; page=61,2025
MC4224,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 환경·에너지공학과; page=62,2025
MC4225,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 환경·에너지공학과; page=62,2025
MC4228,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 환경·에너지공학과; page=62,2025
MC4229,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 환경·에너지공학과; page=62,2025
MC4230,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 환경·에너지공학과; page=62,2025
MC4231,2021,,TRUE,,,,,2025-2,,,course_type_raw=전공; department=공과대학 환경·에너지공학과; page=62,2025
MC4232,2021,,FALSE,,,,,,,,course_type_raw=전공; department=공과대학 환경·에너지공학과; page=62,2025
MC4233,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 환경·에너지공학과; page=62,2025
MC4234,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 환경·에너지공학과; page=62,2025
MC4235,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 환경·에너지공학과; page=62,2025
MC4236,2021,,FALSE,,,,,,,,course_type_raw=; department=공과대학 환경·에너지공학과; page=62,2025
MC4237,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 환경·에너지공학과; page=62,2025
MC4238,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 환경·에너지공학과; page=62,2025
MC4239,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 환경·에너지공학과; page=62,2025
MC9102,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=연구; department=공과대학 환경·에너지공학과; page=62,2025
MC9103,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=연구; department=공과대학 환경·에너지공학과; page=62,2025
EV3101,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 환경·에너지공학과; page=62,2025
EV3106,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 환경·에너지공학과; page=62,2025
EV3111,2021,,TRUE,,,,,2025-2,,,course_type_raw=전공; department=공과대학 환경·에너지공학과; page=62,2025
EV3112,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 환경·에너지공학과; page=62,2025
EV4107,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 환경·에너지공학과; page=62,2025
EV2208,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 환경·에너지공학과; page=62,2025
EV2209,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 환경·에너지공학과; page=62,2025
EV2210,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 환경·에너지공학과; page=62,2025
EV2211,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 환경·에너지공학과; page=62,2025
EV2212,2021,,TRUE,,,,,2025-2,,,course_type_raw=전공; department=공과대학 환경·에너지공학과; page=62,2025
EV2213,2021,,TRUE,,,,,2025-1,,,course_type_raw=전공; department=공과대학 환경·에너지공학과; page=62,2025
EV2214,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=공과대학 환경·에너지공학과; page=62,2025
EV2215,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 환경·에너지공학과; page=62,2025
EV2216,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 환경·에너지공학과; page=62,2025
EV2217,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 환경·에너지공학과; page=62,2025
EV3205,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 환경·에너지공학과; page=62,2025
EV3214,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=공과대학 환경·에너지공학과; page=62,2025
EV3216,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=63,2025
EV3217,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=63,2025
EV3219,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=63,2025
EV3223,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=63,2025
EV4202,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=63,2025
EV4203,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=63,2025
EV4204,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=63,2025
EV4209,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=63,2025
EV4213,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=63,2025
EV4214,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=63,2025
EV4216,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=63,2025
EV4217,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=63,2025
EV4221,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=63,2025
EV4222,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=63,2025
EV4223,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=63,2025
EV4224,2021,,FALSE,,,,,,,,course_type_raw=전공; department=; page=63,2025
EV4226,2021,,TRUE,,,,,2025-1,,,course_type_raw=선택; department=; page=63,2025
EV4227,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=63,2025
EV4228,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=63,2025
EV4229,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=63,2025
EV4230,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=63,2025
EV4231,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=63,2025
EV4232,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=63,2025
EV4233,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=63,2025
EV4234,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=63,2025
EV4235,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=63,2025
EV4236,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=63,2025
EV4237,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=63,2025
EV4238,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=63,2025
EV4239,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=63,2025
EV4240,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=63,2025
EV4241,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=63,2025
EV4242,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=63,2025
EV4243,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=63,2025
EV9102,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=연구; department=; page=63,2025
EV9103,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=연구; department=; page=63,2025
BS2102,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS2103,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS2104,2021,,TRUE,,,,,2025-1,,,course_type_raw=전공; department=생명·의과학융합대학 생명과학과; page=64,2025
BS3101,2021,,TRUE,,,,,2025-2,,,course_type_raw=필수; department=생명·의과학융합대학 생명과학과; page=64,2025
BS3105,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS3112,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS2101,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS2201,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS2202,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS2203,2021,,FALSE,,,,,,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS2204,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS2205,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS2206,2021,,FALSE,,,,,,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS3201,2021,,FALSE,,,,,,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS3204,2021,,FALSE,,,,,,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS3205,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS3206,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS3208,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS3209,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS3211,2021,,FALSE,,,,,,,,course_type_raw=전공; department=생명·의과학융합대학 생명과학과; page=64,2025
BS3212,2021,,FALSE,,,,,,,,course_type_raw=선택; department=생명·의과학융합대학 생명과학과; page=64,2025
BS3213,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS4206,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS4211,2021,,FALSE,,,,,,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS4213,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS4214,2021,,FALSE,,,,,,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS4215,2021,,FALSE,,,,,,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS4216,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS4217,2021,,FALSE,,,,,,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS4218,2021,,FALSE,,,,,,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS4219,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS4223,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS4224,2021,,FALSE,,,,,,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS4240,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=생명·의과학융합대학 생명과학과; page=64,2025
BS9102,2021,,TRUE,,,,,2025-1,,,course_type_raw=연구; department=생명·의과학융합대학 생명과학과; page=64,2025
BS9103,2021,,TRUE,,,,,2025-1,,,course_type_raw=연구; department=생명·의과학융합대학 생명과학과; page=64,2025
MD2101,2021,,TRUE,,,,,2025-2,,,course_type_raw=부전공 필수; department=생명·의과학융합대학 의생명공학과; page=65,2025
MD4101,2021,,FALSE,,,,,,,,course_type_raw=; department=생명·의과학융합대학 의생명공학과; page=65,2025
MD4102,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=생명·의과학융합대학 의생명공학과; page=65,2025
MD4106,2021,,FALSE,,,,,,,,course_type_raw=; department=생명·의과학융합대학 의생명공학과; page=65,2025
MD4301,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=생명·의과학융합대학 의생명공학과; page=65,2025
MD4302,2021,,FALSE,,,,,,,,course_type_raw=; department=생명·의과학융합대학 의생명공학과; page=65,2025
MD4303,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=생명·의과학융합대학 의생명공학과; page=65,2025
MD4401,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=생명·의과학융합대학 의생명공학과; page=65,2025
MD4402,2021,,TRUE,,,,,2025-2,,,course_type_raw=부전공 선택; department=생명·의과학융합대학 의생명공학과; page=65,2025
MD4403,2021,,TRUE,,,,,2025-1,,,course_type_raw=부전공 선택; department=생명·의과학융합대학 의생명공학과; page=65,2025
MD4404,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=생명·의과학융합대학 의생명공학과; page=65,2025
MD4501,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=생명·의과학융합대학 의생명공학과; page=65,2025
MD4502,2021,,FALSE,,,,,,,,course_type_raw=; department=생명·의과학융합대학 의생명공학과; page=65,2025
MD4503,2021,,FALSE,,,,,,,,course_type_raw=; department=생명·의과학융합대학 의생명공학과; page=65,2025
MD4504,2021,,FALSE,,,,,,,,course_type_raw=; department=생명·의과학융합대학 의생명공학과; page=65,2025
MD4505,2021,,FALSE,,,,,,,,course_type_raw=; department=생명·의과학융합대학 의생명공학과; page=65,2025
MD4601,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=생명·의과학융합대학 의생명공학과; page=65,2025
FE2301,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=생명·의과학융합대학 의생명공학과; page=65,2025
FE3301,2021,,FALSE,,,,,,,,course_type_raw=; department=생명·의과학융합대학 의생명공학과; page=65,2025
FE4102,2021,,FALSE,,,,,,,,course_type_raw=; department=생명·의과학융합대학 의생명공학과; page=65,2025
FE4201,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=생명·의과학융합대학 의생명공학과; page=65,2025
FE4302,2021,,FALSE,,,,,,,,course_type_raw=; department=생명·의과학융합대학 의생명공학과; page=65,2025
FE4303,2021,,FALSE,,,,,,,,course_type_raw=부전공; department=생명·의과학융합대학 의생명공학과; page=65,2025
FE4304,2021,,TRUE,,,,,2025-1,,,course_type_raw=선택; department=생명·의과학융합대학 의생명공학과; page=65,2025
FE4306,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=생명·의과학융합대학 의생명공학과; page=65,2025
FE4308,2021,,FALSE,,,,,,,,course_type_raw=; department=생명·의과학융합대학 의생명공학과; page=65,2025
FE4309,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=생명·의과학융합대학 의생명공학과; page=65,2025
FE4310,2021,,FALSE,,,,,,,,course_type_raw=; department=생명·의과학융합대학 의생명공학과; page=65,2025
FE4501,2021,,FALSE,,,,,,,,course_type_raw=; department=생명·의과학융합대학 의생명공학과; page=65,2025
